,Clock (daily weight),Month,Time,Year,Daytype,Photovoltaics[MWh],Wind onshore[MWh],Wind offshore[MWh],PV + W / Residual Load,COVID,Oil Price
16912,0.062358284008492824,1,19:00:00,2020,Sunday,0,2846,1284,0.4095190877540902,0.0,69.08
16913,0.06048303928160857,1,20:00:00,2020,Sunday,0,2860,1374,0.4486119940665395,0.0,69.08
16915,0.056377114538486366,1,22:00:00,2020,Sunday,0,3038,1464,0.521608156644653,0.0,69.08
16916,0.04868904674072336,1,23:00:00,2020,Sunday,0,3007,1447,0.5615229450327787,0.0,69.08
16917,0.02990355744733746,1,00:00:00,2020,Monday,0,3042,1494,0.6299125121510901,0.0,70.25
16918,0.027689341705740122,1,01:00:00,2020,Monday,0,3014,1465,0.6490363715403564,0.0,70.25
16919,0.02661726931894006,1,02:00:00,2020,Monday,0,2895,1444,0.6460690887432996,0.0,70.25
16921,0.026092945179098947,1,04:00:00,2020,Monday,0,2740,1502,0.6053082191780822,0.0,70.25
16922,0.02999685116909618,1,05:00:00,2020,Monday,0,2581,1542,0.5316569954867827,0.0,70.25
16923,0.0422594383630697,1,06:00:00,2020,Monday,0,2453,1478,0.4406456675260621,0.0,70.25
16925,0.05347971990808487,1,08:00:00,2020,Monday,2,2194,1265,0.2989290032820867,0.0,70.25
16926,0.050280181517366004,1,09:00:00,2020,Monday,348,2204,1259,0.328846319786004,0.0,70.25
16927,0.046717401671857055,1,10:00:00,2020,Monday,991,2190,1338,0.4056917137983661,0.0,70.25
16929,0.04212154487288748,1,12:00:00,2020,Monday,1982,1844,1418,0.4850166481687014,0.0,70.25
16930,0.0407180448615949,1,13:00:00,2020,Monday,1984,1725,1520,0.486780860175014,0.0,70.25
16932,0.04212328993530886,1,15:00:00,2020,Monday,903,1619,1547,0.3561176264659548,0.0,70.25
16933,0.04426501846863323,1,16:00:00,2020,Monday,141,1825,1593,0.2960159693919986,0.0,70.25
16934,0.05024108540734841,1,17:00:00,2020,Monday,0,2399,1600,0.3212306209334083,0.0,70.25
16935,0.054126500447457496,1,18:00:00,2020,Monday,0,2830,1555,0.352378656380585,0.0,70.25
16937,0.05129151230834475,1,20:00:00,2020,Monday,0,3515,1464,0.4561612459917544,0.0,70.25
16938,0.045836010913486144,1,21:00:00,2020,Monday,0,3719,1446,0.5238868039354904,0.0,70.25
16939,0.04230668928401801,1,22:00:00,2020,Monday,0,3870,1413,0.569718537690068,0.0,70.25
16940,0.03627588779127819,1,23:00:00,2020,Monday,0,4020,1399,0.660773076454091,0.0,70.25
16943,0.030093805531739733,1,02:00:00,2020,Tuesday,0,3919,1428,0.7681367619594885,0.0,68.74
16944,0.029029205998347702,1,03:00:00,2020,Tuesday,0,4072,1245,0.7624032119300258,0.0,68.74
16945,0.029757590477680545,1,04:00:00,2020,Tuesday,0,4256,1196,0.767887323943662,0.0,68.74
16947,0.041431262629450696,1,06:00:00,2020,Tuesday,0,4044,1222,0.5612277523180219,0.0,68.74
16949,0.05237247674545131,1,08:00:00,2020,Tuesday,1,3746,868,0.3593956856942605,0.0,68.74
16950,0.0492665040220504,1,09:00:00,2020,Tuesday,126,3293,562,0.294104609929078,0.0,68.74
16951,0.045847486633602205,1,10:00:00,2020,Tuesday,374,2900,425,0.2671915631320428,0.0,68.74
16952,0.0439867186417707,1,11:00:00,2020,Tuesday,583,2515,549,0.2593514436068838,0.0,68.74
16953,0.04174596930552413,1,12:00:00,2020,Tuesday,781,2342,983,0.3034064878445281,0.0,68.74
16954,0.0403786230577568,1,13:00:00,2020,Tuesday,835,2512,1336,0.3600092250922509,0.0,68.74
16955,0.04004873016328737,1,14:00:00,2020,Tuesday,709,2627,1526,0.3822026570238189,0.0,68.74
16957,0.04326886023227028,1,16:00:00,2020,Tuesday,56,2889,1552,0.3496617681362258,0.0,68.74
16958,0.04921507944559353,1,17:00:00,2020,Tuesday,0,3308,1589,0.3745029060874885,0.0,68.74
16959,0.05249598697661195,1,18:00:00,2020,Tuesday,0,4062,1585,0.4522303195323136,0.0,68.74
16960,0.05351923176505864,1,19:00:00,2020,Tuesday,0,4691,1331,0.5094323661280772,0.0,68.74
16961,0.049489017968848505,1,20:00:00,2020,Tuesday,0,5283,1203,0.6115983026874116,0.0,68.74
16962,0.04390554080910021,1,21:00:00,2020,Tuesday,0,5695,1214,0.7477272727272727,0.0,68.74
16963,0.040318562541654154,1,22:00:00,2020,Tuesday,0,5612,1227,0.79997660545093,0.0,68.74
16964,0.034832948501741054,1,23:00:00,2020,Tuesday,0,5784,1250,0.948873600431674,0.0,68.74
16965,0.03366889782704881,1,00:00:00,2020,Wednesday,0,6076,1253,1.141944531006544,0.0,67.31
16966,0.031861953851825386,1,01:00:00,2020,Wednesday,0,6336,1255,1.3176531852109008,0.0,67.31
16967,0.03067864453394016,1,02:00:00,2020,Wednesday,0,6553,1257,1.503947621798575,0.0,67.31
16968,0.029853386109053998,1,03:00:00,2020,Wednesday,0,6618,1259,1.5801404212637913,0.0,67.31
16969,0.030806564527522437,1,04:00:00,2020,Wednesday,0,6434,1267,1.4316787506971556,0.0,67.31
16970,0.033733483268996424,1,05:00:00,2020,Wednesday,0,6400,1370,1.307640525075732,0.0,67.31
16971,0.04198004349345618,1,06:00:00,2020,Wednesday,0,6355,1374,1.041644204851752,0.0,67.31
16972,0.050392577111544816,1,07:00:00,2020,Wednesday,0,6322,1381,0.8183363433549347,0.0,67.31
16973,0.053138742202797434,1,08:00:00,2020,Wednesday,1,6390,1526,0.766260162601626,0.0,67.31
16975,0.04587455881016366,1,10:00:00,2020,Wednesday,283,6199,1642,0.7837159945977233,0.0,67.31
16976,0.04395691104224411,1,11:00:00,2020,Wednesday,454,6052,1554,0.7692307692307693,0.0,67.31
16978,0.03994599709009995,1,13:00:00,2020,Wednesday,473,5390,1247,0.6250549450549451,0.0,67.31
16979,0.04023472232522865,1,14:00:00,2020,Wednesday,363,4958,1148,0.5540424803014731,0.0,67.31
16980,0.04147336708037889,1,15:00:00,2020,Wednesday,213,4389,1038,0.4599951064350379,0.0,67.31
16982,0.04867487428470059,1,17:00:00,2020,Wednesday,0,3432,647,0.2912323290018563,0.0,67.31
16983,0.05142377158374203,1,18:00:00,2020,Wednesday,0,3134,553,0.2562374035721732,0.0,67.31
16985,0.04810252613019338,1,20:00:00,2020,Wednesday,0,2767,501,0.2412164157071154,0.0,67.31
16986,0.04286379749955585,1,21:00:00,2020,Wednesday,0,2579,447,0.2369059735379315,0.0,67.31
16987,0.0400306296952209,1,22:00:00,2020,Wednesday,0,2339,349,0.217546131434121,0.0,67.31
16988,0.03500079974684613,1,23:00:00,2020,Wednesday,0,1957,355,0.2003119043493328,0.0,67.31
16989,0.034190979394810486,1,00:00:00,2020,Thursday,0,1755,269,0.188401749976729,0.0,66.58
16990,0.03245612351263671,1,01:00:00,2020,Thursday,0,1505,203,0.1643413836235928,0.0,66.58
16991,0.031001416847763398,1,02:00:00,2020,Thursday,0,1560,118,0.1643325825090588,0.0,66.58
16992,0.030381469019192635,1,03:00:00,2020,Thursday,0,1770,75,0.1836369065392654,0.0,66.58
16993,0.031135420059648727,1,04:00:00,2020,Thursday,0,2047,94,0.2119592119592119,0.0,66.58
16994,0.03423229816073938,1,05:00:00,2020,Thursday,0,2378,207,0.2505816207832493,0.0,66.58
16996,0.05033187918113392,1,07:00:00,2020,Thursday,0,3553,498,0.3244953540531881,0.0,66.58
16997,0.05272044983826963,1,08:00:00,2020,Thursday,1,4192,822,0.4000159527797718,0.0,66.58
16998,0.04904011882505265,1,09:00:00,2020,Thursday,190,4908,1267,0.564123016928122,0.0,66.58
16999,0.0452440486921363,1,10:00:00,2020,Thursday,617,5360,1437,0.7030820293978188,0.0,66.58
17001,0.041332239439520586,1,12:00:00,2020,Thursday,1267,6290,1479,0.9800433839479392,0.0,66.58
17002,0.03964242833115335,1,13:00:00,2020,Thursday,1319,6514,1500,1.0417457305502846,0.0,66.58
17004,0.041010505312871384,1,15:00:00,2020,Thursday,540,6388,1571,0.9169273923832127,0.0,66.58
17005,0.04335140302992972,1,16:00:00,2020,Thursday,93,6221,1582,0.8014616321559074,0.0,66.58
17006,0.04861189406254324,1,17:00:00,2020,Thursday,0,5992,1565,0.7046810891458412,0.0,66.58
17007,0.051314148007878244,1,18:00:00,2020,Thursday,0,5895,1573,0.6838201629887373,0.0,66.58
17009,0.048143282036074334,1,20:00:00,2020,Thursday,0,5441,1543,0.6843033509700176,0.0,66.58
17010,0.04283521786716589,1,21:00:00,2020,Thursday,0,5116,1456,0.6772464962901896,0.0,66.58
17011,0.040131466865094334,1,22:00:00,2020,Thursday,0,4806,944,0.6005849174848548,0.0,66.58
17012,0.03494363298609491,1,23:00:00,2020,Thursday,0,4854,639,0.636795733827962,0.0,66.58
17013,0.034830659785186215,1,00:00:00,2020,Friday,0,4809,519,0.6763137852246763,0.0,66.77
17014,0.032705328497698416,1,01:00:00,2020,Friday,0,5031,390,0.7618043844856661,0.0,66.77
17015,0.031199714046589482,1,02:00:00,2020,Friday,0,5060,601,0.8416592328278323,0.0,66.77
17016,0.03047869298367973,1,03:00:00,2020,Friday,0,5386,472,0.9030368429166024,0.0,66.77
17017,0.03144029850746268,1,04:00:00,2020,Friday,0,5628,315,0.8908709338929696,0.0,66.77
17018,0.03444326265866927,1,05:00:00,2020,Friday,0,5689,289,0.8173366147115122,0.0,66.77
17020,0.0505469033337983,1,07:00:00,2020,Friday,0,6038,679,0.6780738946093277,0.0,66.77
17021,0.05310866229599665,1,08:00:00,2020,Friday,2,5874,940,0.6277399152698471,0.0,66.77
17022,0.049313363091086616,1,09:00:00,2020,Friday,405,5656,1103,0.680212685150019,0.0,66.77
17023,0.04600174361835681,1,10:00:00,2020,Friday,1008,5275,1445,0.7619047619047619,0.0,66.77
17024,0.0440276886595062,1,11:00:00,2020,Friday,1527,5455,1312,0.8673917590462247,0.0,66.77
17026,0.038838436323057605,1,13:00:00,2020,Friday,1534,6030,1294,1.003853127833182,0.0,66.77
17027,0.038321558097363644,1,14:00:00,2020,Friday,985,5785,1310,0.8809419973833406,0.0,66.77
17028,0.03967718649741944,1,15:00:00,2020,Friday,465,5726,1522,0.8254494863013698,0.0,66.77
17029,0.04207623099455991,1,16:00:00,2020,Friday,70,5918,1575,0.7863381160324392,0.0,66.77
