,Yearly Clock (cos),Yearly Clock (sin),Weekly Clock (cos),Weekly Clock (sin),Month,Time,Year,Daytype,Photovoltaics[MWh],Wind onshore[MWh],Wind offshore[MWh],PV + W / Residual Load,COVID,Oil Price
27909,0.4134001183352843,0.9105494726594338,-0.9855044603738872,0.1696495168963753,4,02:00:00,2021,Thursday,0,6703,951,1.3648359486447932,0.0,62.09
27910,0.4127478063387955,0.9108453482136868,-0.9911383231443992,0.1328338224794745,4,03:00:00,2021,Thursday,0,6376,912,1.228383617057138,0.0,62.09
27912,0.4114425473957476,0.9114356972340384,-0.9982756105986952,0.0587009819662543,4,05:00:00,2021,Thursday,0,5753,902,0.8947297660661468,0.0,62.09
27914,0.4101364440850069,0.9120241757943184,-0.9998758436690932,-0.0157574505240823,4,07:00:00,2021,Thursday,89,4980,887,0.5694072657743786,0.0,62.09
27915,0.4094830766293115,0.9123177132743796,-0.9985955888989464,-0.0529797115089039,4,08:00:00,2021,Thursday,679,4467,979,0.5451713395638629,0.0,62.09
27916,0.4088294990869755,0.9126107826868431,-0.9959301464725472,-0.0901284824412932,4,09:00:00,2021,Thursday,1798,4376,840,0.6615732880588568,0.0,62.09
27917,0.4081757117933254,0.912903383881346,-0.9918832137204484,-0.1271522329320072,4,10:00:00,2021,Thursday,3197,4288,786,0.856388486229033,0.0,62.09
27919,0.4068675092938887,0.9134871810162348,-0.9796692403474584,-0.200619489374871,4,12:00:00,2021,Thursday,4041,4435,1104,1.0834652793485635,0.0,62.09
27920,0.4062130947592796,0.913778376657102,-0.9715191421659042,-0.2369610862678211,4,13:00:00,2021,Thursday,4118,4281,1246,1.172786964980545,0.0,62.09
27921,0.4055584718157113,0.9140691034809704,-0.9620214150357737,-0.2729739859630725,4,14:00:00,2021,Thursday,4178,4449,1219,1.2972332015810275,0.0,62.09
27923,0.4042486020452168,0.9146491500813236,-0.9390376235469656,-0.3438143998777061,4,16:00:00,2021,Thursday,3713,4536,1096,1.2948593598448108,0.0,62.09
27924,0.4035933558903236,0.914938469560214,-0.92558344082755,-0.3785436488251168,4,17:00:00,2021,Thursday,2941,4373,1117,1.0397089653471452,0.0,62.09
27925,0.4029379026705368,0.915227319626916,-0.9108453482136852,-0.4127478063387984,4,18:00:00,2021,Thursday,1721,3866,1121,0.676414238176868,0.0,62.09
27926,0.4022822427221324,0.9155157001332372,-0.894843789440926,-0.4463794266081308,4,19:00:00,2021,Thursday,493,3345,1113,0.4302972362245785,0.0,62.09
27927,0.4016263763815054,0.91580361093122,-0.8776009608435477,-0.4793918580102105,4,20:00:00,2021,Thursday,4,3222,1240,0.374381758739207,0.0,62.09
27928,0.4009703039851436,0.916091051873154,-0.8591407805659999,-0.5117393078203437,4,21:00:00,2021,Thursday,0,3651,1241,0.4362404137685036,0.0,62.09
27929,0.4003140258696537,0.9163780228115634,-0.8394888553844742,-0.5433769057341924,4,22:00:00,2021,Thursday,0,4306,1240,0.559467366084939,0.0,62.09
27930,0.3996575423717348,0.91666452359922,-0.8186724451871124,-0.5742607661083547,4,23:00:00,2021,Thursday,0,4888,1102,0.6892980437284235,0.0,62.09
27931,0.3990008538282044,0.9169505540891308,-0.7967204251612543,-0.6043480488351645,4,00:00:00,2021,Friday,0,5273,954,0.8093319469716662,0.0,61.89
27932,0.3983439605759722,0.9172361141345494,-0.7736632457388704,-0.6335970187688672,4,01:00:00,2021,Friday,0,5643,955,0.9637744668419514,0.0,61.89
27933,0.3976868629520661,0.917521203588966,-0.7495328903580294,-0.6619671036173462,4,02:00:00,2021,Friday,0,5825,957,1.0697160883280756,0.0,61.89
27934,0.3970295612936054,0.9178058223061168,-0.7243628310979989,-0.6894189502209029,4,03:00:00,2021,Friday,0,6051,956,1.1400911161731206,0.0,61.89
27935,0.3963720559378277,0.9180899701399746,-0.6981879822480445,-0.7159144791414714,4,04:00:00,2021,Friday,0,6194,957,1.125255704169945,0.0,61.89
27936,0.3957143472220615,0.9183736469447594,-0.671044651876983,-0.7414169374834235,4,05:00:00,2021,Friday,0,6291,953,1.0481840544060197,0.0,61.89
27937,0.3950564354837531,0.918656852574927,-0.6429704914694876,-0.7658909498743836,4,06:00:00,2021,Friday,1,6463,953,0.9418412698412698,0.0,61.89
27938,0.3943983210604397,0.9189395868851806,-0.6140044436973718,-0.7893025675366075,4,07:00:00,2021,Friday,226,6449,880,0.8533830339997741,0.0,61.89
27939,0.3937400042897755,0.9192218497304596,-0.5841866884012894,-0.8116193153780501,4,08:00:00,2021,Friday,1465,5982,834,0.918783978697437,0.0,61.89
27940,0.3930814855095058,0.9195036409659508,-0.5535585868564105,-0.8328102370393473,4,09:00:00,2021,Friday,3203,5145,754,1.0856393129770991,0.0,61.89
27944,0.3904453970510648,0.9206260869221752,-0.4238080379422703,-0.9057520339339696,4,13:00:00,2021,Friday,6741,5141,622,2.441233893010543,0.0,61.89
27945,0.3897858732926815,0.9209055179449528,-0.3897858732926723,-0.9209055179449566,4,14:00:00,2021,Friday,6006,5357,567,2.270218839200761,0.0,61.89
27946,0.3891261495533724,0.9211844764941312,-0.3552230227177058,-0.9347815809756288,4,15:00:00,2021,Friday,4915,5171,511,1.7735564853556485,0.0,61.89
27947,0.3884662261716175,0.921462962426587,-0.3201674295831258,-0.9473609750428472,4,16:00:00,2021,Friday,3860,4708,477,1.2606271777003484,0.0,61.89
27948,0.3878061034859861,0.921740975599445,-0.2846677207563638,-0.958626250819044,4,17:00:00,2021,Friday,2815,3775,462,0.7874050915587316,0.0,61.89
27950,0.3864852615579216,0.922295583096062,-0.2125334754306422,-0.9771537861674447,4,19:00:00,2021,Friday,470,1936,503,0.2241312890053163,0.0,61.89
27951,0.3858245429931508,0.9225721771352776,-0.1759989989234825,-0.9843903455326714,4,20:00:00,2021,Friday,4,1553,547,0.1544333529066353,0.0,61.89
27952,0.3851636264798276,0.9228482978458096,-0.1392203879102945,-0.9902614218427916,4,21:00:00,2021,Friday,0,1320,503,0.1364214622465015,0.0,61.89
27953,0.3845025123570442,0.9231239450859896,-0.102248659317579,-0.9947588711178994,4,22:00:00,2021,Friday,0,1225,461,0.1331017604799873,0.0,61.89
27955,0.3831796926399317,0.9236738185898568,-0.0279311853641192,-0.999609848332916,4,00:00:00,2021,Saturday,0,1035,437,0.1328399963902174,0.0,61.89
27956,0.3825179877242795,0.9239480445714292,0.009311471570985,-0.9999566473088636,4,01:00:00,2021,Saturday,0,1080,436,0.1473847948668092,0.0,61.89
27957,0.3818560865565207,0.9242217965184216,0.0465412122306201,-0.9989163706557744,4,02:00:00,2021,Saturday,0,1127,443,0.1597639157423425,0.0,61.89
27959,0.3805316968231328,0.9247678777471172,0.1207554634572834,-0.9926822845428523,4,04:00:00,2021,Saturday,0,1425,350,0.1858055061237307,0.0,61.89
27960,0.3798692089369862,0.9250402067486516,0.1576370287819286,-0.9874971226068486,4,05:00:00,2021,Saturday,0,1398,309,0.1752566735112936,0.0,61.89
27961,0.3792065261576976,0.9253120611552684,0.1942999301460464,-0.9809421680941448,4,06:00:00,2021,Saturday,1,1362,231,0.1602493214034382,0.0,61.89
27962,0.378543648825252,0.9255834408274948,0.2306933111281238,-0.9730265136165318,4,07:00:00,2021,Saturday,105,1285,221,0.1559082551050034,0.0,61.89
27963,0.3778805772797475,0.9258543456260953,0.2667666891673433,-0.9637611392615362,4,08:00:00,2021,Saturday,653,1235,176,0.1921608788753375,0.0,61.89
27964,0.3772173118613683,0.926124775412084,0.3024700255910817,-0.9531588973612586,4,09:00:00,2021,Saturday,1517,1111,116,0.2532767214325272,0.0,61.89
27965,0.3765538529104117,0.926394730046714,0.3377537950246665,-0.9412344946645526,4,10:00:00,2021,Saturday,2291,999,73,0.3075727089811597,0.0,61.89
27966,0.3758902007672608,0.9266642093914864,0.3725690540891581,-0.9280044719370214,4,11:00:00,2021,Saturday,3150,827,48,0.3783250305479838,0.0,61.89
27967,0.3752263557724111,0.9269332133081412,0.4068675092937536,-0.913487181016295,4,12:00:00,2021,Saturday,3744,724,37,0.4412340842311459,0.0,61.89
27968,0.374562318266444,0.927201741658668,0.4406015840247552,-0.8977027593557215,4,13:00:00,2021,Saturday,4101,683,22,0.5038263968969494,0.0,61.89
27969,0.3738980885900525,0.9274697943052944,0.4737244845401893,-0.8806731020913106,4,14:00:00,2021,Saturday,4142,723,25,0.5518564496106534,0.0,61.89
27970,0.3732336670840154,0.9277373711104984,0.5061902648805109,-0.8624218316695133,4,15:00:00,2021,Saturday,3876,821,25,0.532716606498195,0.0,61.89
27971,0.3725690540892228,0.9280044719369954,0.5379538906002717,-0.842974265080513,4,16:00:00,2021,Saturday,3252,915,40,0.4529988155486163,0.0,61.89
27973,0.3712392549973838,0.9285372451059716,0.5991994714354616,-0.8005997710663322,4,18:00:00,2021,Saturday,1174,1418,69,0.2384622277981898,0.0,61.89
27974,0.3705740695825951,0.9288029171751098,0.6285964706150731,-0.777731622817456,4,19:00:00,2021,Saturday,304,1747,79,0.1821446895844022,0.0,61.89
27976,0.3692431287216637,0.9293328316011636,0.6847350549180505,-0.7287920859657947,4,21:00:00,2021,Saturday,0,3107,277,0.3374214777146276,0.0,61.89
27977,0.3685773739583645,0.9295970736862053,0.7113987682031566,-0.7027885831450532,4,22:00:00,2021,Saturday,0,3543,350,0.4218682271348071,0.0,61.89
27978,0.3679114300952298,0.929860838838416,0.737075674813641,-0.6758102171453282,4,23:00:00,2021,Saturday,0,3970,478,0.5543369890329013,0.0,61.89
27979,0.3672452974739308,0.9301241269224684,0.7617301573941544,-0.6478944106228087,4,00:00:00,2021,Sunday,0,4071,631,0.6573465678736194,0.0,61.89
27981,0.3659124673239695,0.9306492713460236,0.807836519686044,-0.5894066147079958,4,02:00:00,2021,Sunday,0,4201,920,0.8924712443360056,0.0,61.89
27982,0.3652457704791202,0.9309111274160996,0.8292244436135672,-0.5589157558288814,4,03:00:00,2021,Sunday,0,4296,857,0.896018083811511,0.0,61.89
27985,0.3632445569700072,0.9316938294480988,0.8863760789639626,-0.462965923843722,4,06:00:00,2021,Sunday,1,3884,964,0.7757158854583267,0.0,61.89
27986,0.3625771126162591,0.931953774286502,0.9030011555537302,-0.4296381187332289,4,07:00:00,2021,Sunday,161,3591,1034,0.7577580747308423,0.0,61.89
27987,0.3619094822411293,0.932213240982962,0.9183736469447036,-0.3957143472221911,4,08:00:00,2021,Sunday,913,3187,1256,0.8214723926380368,0.0,61.89
27989,0.3605736647969527,0.9327307394178102,0.9452773462845548,-0.3262678939172992,4,10:00:00,2021,Sunday,3687,2431,1514,1.2979591836734694,0.0,61.89
27990,0.3599054784132515,0.9329887708906944,0.9567712351498484,-0.2908415437825781,4,11:00:00,2021,Sunday,4664,2330,1457,1.5042719829120683,0.0,61.89
27991,0.3592371073788591,0.9332463236906268,0.9669379524157742,-0.2550117569407145,4,12:00:00,2021,Sunday,5174,2346,1439,1.678343949044586,0.0,61.89
27993,0.3578998127297488,0.933759992743323,0.9832353222106884,-0.1823411669295866,4,14:00:00,2021,Sunday,4817,2580,1153,1.8886679920477136,0.0,61.89
27994,0.3572308898011343,0.9340161087325474,0.989343368075108,-0.1456011677350194,4,15:00:00,2021,Sunday,3987,2780,1103,1.5711718905969256,0.0,61.89
27995,0.3565617835940352,0.9342717455217407,0.9940790603697074,-0.1086591999532468,4,16:00:00,2021,Sunday,2969,3029,1031,1.187732342007435,0.0,61.89
27996,0.3558924944517452,0.9345269029797454,0.9974358300463484,-0.0715665071087853,4,17:00:00,2021,Sunday,1868,3367,931,0.905699177438308,0.0,61.89
27998,0.3545533687351971,0.9350357793788018,0.9999958955763576,0.0028651056592169,4,19:00:00,2021,Sunday,290,4069,776,0.5968154346815435,0.0,61.89
27999,0.3538835328479819,0.9352894980587728,0.9991956402712836,0.0401007788310865,4,20:00:00,2021,Sunday,14,4032,691,0.5247590561648389,0.0,61.89
28000,0.3532135153996611,0.935542736885394,0.9970093649572592,0.0772808267782037,4,21:00:00,2021,Sunday,0,4159,695,0.5593454713067527,0.0,61.89
28001,0.352543316733983,0.9357954957287424,0.9934401022949644,0.1143536757265406,4,22:00:00,2021,Sunday,0,4039,779,0.5474377911600954,0.0,61.89
28002,0.3518729371948015,0.9360477744591368,0.9884928033362584,0.1512679006016314,4,23:00:00,2021,Sunday,0,3759,829,0.5421245421245421,0.0,61.89
28004,0.3505316368717701,0.9365508910635864,0.9744934488351824,0.2244159490261587,4,01:00:00,2021,Monday,0,3035,756,0.4850307062436028,0.0,62.38
28008,0.3478468808832032,0.937551357238539,0.93038693780328,0.3665789764362318,4,05:00:00,2021,Monday,0,2587,671,0.3426227784204438,0.0,62.38
28009,0.3471752448649791,0.9378002715679612,0.9160910518731812,0.4009703039850812,4,06:00:00,2021,Monday,1,2582,701,0.2985183165166803,0.0,62.38
28010,0.3465034307273586,0.9380487047558728,0.9005244232809422,0.4348054312845305,4,07:00:00,2021,Monday,107,2433,581,0.245284501729016,0.0,62.38
28011,0.3458314388150116,0.9382966566748168,0.8837086450537188,0.4680374244195868,4,08:00:00,2021,Monday,644,2050,440,0.2267071759259259,0.0,62.38
28012,0.3451592694727125,0.938544127197578,0.8656670429591136,0.5006201861036212,4,09:00:00,2021,Monday,1488,1639,553,0.2714264640802478,0.0,62.38
28013,0.3444869230453132,0.9387911161971936,0.8464246431484312,0.5325085196229735,4,10:00:00,2021,Monday,2269,1789,580,0.3544245758826226,0.0,62.38
28014,0.3438143998777699,0.9390376235469424,0.8260081374428909,0.5636581915293402,4,11:00:00,2021,Monday,2861,1926,446,0.4140359205633357,0.0,62.38
28015,0.3431417003151162,0.9392836491203554,0.8044458463076409,0.5940259929989455,4,12:00:00,2021,Monday,3468,1965,458,0.4897331448998254,0.0,62.38
28016,0.3424688247024895,0.9395291927912062,0.7817676795677508,0.6235697997684417,4,13:00:00,2021,Monday,3774,2227,600,0.5836944026881244,0.0,62.38
28017,0.3417957733851042,0.93977425443352,0.7580050949196692,0.6522486305664608,4,14:00:00,2021,Monday,3875,2586,513,0.673556113579293,0.0,62.38
28018,0.3411225467082781,0.9400188339215648,0.7331910542942974,0.6800227039612844,4,15:00:00,2021,Monday,3723,2712,620,0.696583728278041,0.0,62.38
28020,0.3397755686579846,0.9405065459331706,0.6805476976507931,0.7327037813620213,4,17:00:00,2021,Monday,2486,2692,755,0.5525752072273447,0.0,62.38
28021,0.3391018179755888,0.9407496782065092,0.6527914051156163,0.7575377095611673,4,18:00:00,2021,Monday,1493,2485,890,0.4142978723404255,0.0,62.38
28022,0.3384278933158948,0.9409923278251344,0.6241296022750769,0.7813208301101119,4,19:00:00,2021,Monday,562,2051,963,0.2735827404177186,0.0,62.38
28024,0.3370795234477253,0.9414761786005286,0.5642496978422843,0.82560418996326,4,21:00:00,2021,Monday,0,1910,963,0.2167811061646419,0.0,62.38
28025,0.3364050789310354,0.9417173795090562,0.533114657806716,0.8460430022354822,4,22:00:00,2021,Monday,0,2270,1079,0.2767082541518632,0.0,62.38
28026,0.3357304618206181,0.9419580972663882,0.5012401153625933,0.8653082380003638,4,23:00:00,2021,Monday,0,2520,1098,0.3308641975308642,0.0,62.38
28028,0.3343807112031349,0.9424380828337136,0.4354503449781767,0.9002127509974445,4,01:00:00,2021,Tuesday,0,2895,1352,0.4714698046181172,0.0,62.83
28029,0.333705578388563,0.9426773503974488,0.4016263763815615,0.9158036109311952,4,02:00:00,2021,Tuesday,0,3009,1182,0.473398847848187,0.0,62.83
28030,0.3330302743652513,0.9429161343174722,0.3672452974740605,0.9301241269224172,4,03:00:00,2021,Tuesday,0,3026,1268,0.4900707601004337,0.0,62.83
28034,0.3303273531152209,0.9438664311140068,0.2251138990267114,0.974332454794046,4,07:00:00,2021,Tuesday,254,2691,1252,0.3357868629490359,0.0,62.83
28035,0.3296511982469456,0.9441027949828096,0.1886757573523322,0.9820394384074012,4,08:00:00,2021,Tuesday,1395,2339,1274,0.4000958696173204,0.0,62.83
28036,0.3289748742500438,0.9443386744765714,0.1519758967866979,0.9883841999930386,4,09:00:00,2021,Tuesday,3061,2064,1212,0.5643423279009707,0.0,62.83
28037,0.3282983814714989,0.944574069474276,0.115065225019421,0.9933579385051644,4,10:00:00,2021,Tuesday,4553,2425,1008,0.8060966993035228,0.0,62.83
28038,0.3276217202583945,0.9448089798551506,0.0779949421632006,0.996953754693245,4,11:00:00,2021,Tuesday,4843,2830,850,0.8798389594301641,0.0,62.83
28039,0.3269448909578871,0.9450434054986762,0.0408164697329817,0.9991666606720504,4,12:00:00,2021,Tuesday,5265,2852,824,0.9721648363596824,0.0,62.83
28040,0.326267893917233,0.9452773462845776,0.0035813793180177,0.999993586840526,4,13:00:00,2021,Tuesday,5429,2854,853,1.0387720295622511,0.0,62.83
28041,0.325590729483761,0.945510802092833,-0.0336586789562866,0.9994333861398256,4,14:00:00,2021,Tuesday,5448,2979,851,1.147557204700062,0.0,62.83
28042,0.3249133980048991,0.9457437728036648,-0.0708520480734315,0.9974868356443608,4,15:00:00,2021,Tuesday,5123,3126,809,1.1234031998015628,0.0,62.83
28045,0.3228804047714472,0.9464397731576092,-0.1816368509794675,0.9833656768294604,4,18:00:00,2021,Tuesday,1904,3146,610,0.5130064352397353,0.0,62.83
28047,0.3215242470954228,0.946901345721782,-0.2543190957850121,0.9671203635117472,4,20:00:00,2021,Tuesday,20,2595,601,0.2401254386619876,0.0,62.83
28049,0.3201674295831991,0.9473609750428224,-0.3255907294837049,0.9455108020928524,4,22:00:00,2021,Tuesday,0,2494,398,0.2318050657261943,0.0,62.83
28050,0.319488774258611,0.9475900606922438,-0.3605736647968245,0.9327307394178596,4,23:00:00,2021,Tuesday,0,2463,324,0.2395976616231086,0.0,62.83
28051,0.3188099550192546,0.9478186601774734,-0.3950564354837607,0.9186568525749238,4,00:00:00,2021,Wednesday,0,2406,346,0.2535704413526214,0.0,66.11
28052,0.318130972213407,0.9480467733812252,-0.4289912092595928,0.9033086639560104,4,01:00:00,2021,Wednesday,0,2360,344,0.2578676330345222,0.0,66.11
28053,0.3174518261894159,0.9482744001864676,-0.4623309139863496,0.8867074635822948,4,02:00:00,2021,Wednesday,0,2330,308,0.2578438080344052,0.0,66.11
28054,0.3167725172957261,0.9485015404764132,-0.4950293029667998,0.8688762795727619,4,03:00:00,2021,Wednesday,0,2266,273,0.2454563031709203,0.0,66.11
28055,0.3160930458808526,0.9487281941345294,-0.527041019096333,0.8498398462003878,4,04:00:00,2021,Wednesday,0,2162,281,0.2271501627150162,0.0,66.11
28056,0.3154134122934071,0.9489543610445283,-0.5583216577787922,0.8296245695826162,4,05:00:00,2021,Wednesday,0,2047,319,0.2051326512918328,0.0,66.11
28057,0.3147336168820711,0.949180041090377,-0.588827828521124,0.8082584910528918,4,06:00:00,2021,Wednesday,1,1984,290,0.1754859611231101,0.0,66.11
28058,0.3140536599956226,0.9494052341562867,-0.6185172151230288,0.7857712482627834,4,07:00:00,2021,Wednesday,332,1718,247,0.1632783622405459,0.0,66.11
28059,0.313373541982909,0.9496299401267244,-0.6473486343746806,0.7621940340708763,4,08:00:00,2021,Wednesday,1773,1230,304,0.2382564841498559,0.0,66.11
28060,0.3126932631928705,0.949854158886402,-0.6752820931829249,0.7375595532745052,4,09:00:00,2021,Wednesday,3656,852,249,0.378410627635033,0.0,66.11
28061,0.3120128239745297,0.9500778903202828,-0.7022788440481843,0.7119019772428968,4,10:00:00,2021,Wednesday,5084,926,272,0.5648264700593418,0.0,66.11
28063,0.310651465649416,0.9505238907517632,-0.7533137806020015,0.657661271442313,4,12:00:00,2021,Wednesday,4878,1174,370,0.561265513022199,0.0,66.11
28065,0.3092894698013651,0.9509679405058776,-0.8001703726915538,0.5997727691940173,4,14:00:00,2021,Wednesday,5001,1450,312,0.6527992277992278,0.0,66.11
28066,0.308608233679656,0.9511892335939904,-0.8219496265361919,0.5695601912326869,4,15:00:00,2021,Wednesday,4764,1482,302,0.6281657712970069,0.0,66.11
28067,0.3079268392254825,0.9514100386713416,-0.842588724656752,0.5385575559597211,4,16:00:00,2021,Wednesday,4022,1548,335,0.5610984416571646,0.0,66.11
28068,0.3072452867884293,0.9516303556246488,-0.8620590378221872,0.5068078682391235,4,17:00:00,2021,Wednesday,3036,1494,530,0.443859649122807,0.0,66.11
28070,0.3058817093644695,0.9520695247072402,-0.8973869361432255,0.4412444751376209,4,19:00:00,2021,Wednesday,635,1133,437,0.1542605288932419,0.0,66.11
28071,0.3051996850771507,0.952288376611207,-0.9131955167077768,0.4075217150837689,4,20:00:00,2021,Wednesday,26,999,338,0.0898543081284198,0.0,66.11
28072,0.3045175042061277,0.9525067399404956,-0.9277373711104748,0.3732336670840739,4,21:00:00,2021,Wednesday,0,1007,329,0.0900937352484995,0.0,66.11
28073,0.3038351671014024,0.952724614583072,-0.9409923278250868,0.3384278933160277,4,22:00:00,2021,Wednesday,0,1052,347,0.0992480136208853,0.0,66.11
28074,0.3031526741130434,0.9529420004271566,-0.952942000427158,0.3031526741130392,4,23:00:00,2021,Wednesday,0,1097,293,0.1061311750782622,0.0,66.11
28075,0.3024700255912126,0.9531588973612172,-0.963569813098295,0.2674569409937171,4,00:00:00,2021,Thursday,0,1156,180,0.1092127850895119,0.0,66.13
